id;locale;key;value
87651;de;decidim.initiatives.admin_log.initiative.publish;%{user_name} hat den Impuls %{resource_name} veröffentlicht
87652;de;decidim.initiatives.admin_log.initiative.send_to_technical_validation;%{user_name} hat den Impuls %{resource_name} zur Validierung eingereicht
87653;de;decidim.initiatives.admin_log.initiative.unpublish;%{user_name} hat den Impuls %{resource_name} verworfen
87654;de;decidim.initiatives.admin_log.initiative.update;%{user_name} hat den Impuls %{resource_name} aktualisiert
87655;de;decidim.initiatives.admin_states.accepted;Ausreichend Interessenten
87656;de;decidim.initiatives.admin_states.rejected;Ungenügend Interessenten
87657;de;decidim.initiatives.admin_states.validating;Validierung ausstehend
87658;de;decidim.initiatives.application_helper.filter_state_values.accepted;Ausreichend Interessenten
87659;de;decidim.initiatives.application_helper.filter_state_values.answered;Durch Administratoren kommentiert
87660;de;decidim.initiatives.application_helper.filter_state_values.closed;Suche nach Interessenten abgeschlossen
87661;de;decidim.initiatives.application_helper.filter_state_values.open;Offen für Interessenten
87662;de;decidim.initiatives.application_helper.filter_state_values.rejected;Ungenügend Interessenten
87663;de;decidim.initiatives.committee_requests.new.help_text;Du bist dabei, ein Mitglied der Projektgruppe dieses Impulses zu werden
87664;de;decidim.initiatives.committee_requests.spawn.success;Deine Anfrage wurde an den InitiativInitiant/in gesendet.
87665;de;decidim.initiatives.content_blocks.highlighted_initiatives.name;Hervorgehobene Impulse
87666;de;decidim.initiatives.create_initiative.fill_data.fill_data_help;<ul> <li> Prüfe den Inhalt deines Impulses. Ist der Titel leicht verständlich? Ist das Ziel deines Vorhaben klar?</li>
87667;de;decidim.initiatives.create_initiative.fill_data.select_area;Wähle ein Gebiet aus
87668;de;decidim.initiatives.create_initiative.fill_data.select_scope;Wähle einen Bereich aus
87669;de;decidim.initiatives.create_initiative.finish.back_to_initiatives;Zurück zur Gesamtübersicht
87670;de;decidim.initiatives.create_initiative.finish.callout_text;Herzlichen Glückwunsch! Dein Impuls wurde erfolgreich erstellt.
87671;de;decidim.initiatives.create_initiative.finish.confirm;Dein Impuls wird an ein/n Administrator/in gesendet, um sie auf Einhaltung der Nutzungsbedingungen zu überprüfen. Sobald der Impuls veröffentlicht ist, kannst du ihn nicht mehr bearbeiten.
87672;de;decidim.initiatives.create_initiative.finish.edit_my_initiative;Den Impuls nochmals bearbeiten
87673;de;decidim.initiatives.create_initiative.finish.go_to_my_initiatives;Zur Übersicht meiner Impulse
87674;de;decidim.initiatives.create_initiative.finish.send_my_initiative;Meinen Impuls einreichen!
87675;de;decidim.initiatives.create_initiative.finish_help.publish_helper_text;"Denke daran, dass für eine Veröffentlichung deines Impulses die <a href=""https://dialogluzern.ch/pages/terms-and-conditions"">Nutzungsbedingungen</a> eingehalten werden müssen. Wir prüfen deinen Impuls schnellstmöglich!"
87676;de;decidim.initiatives.create_initiative.promotal_committee.individual_help_text;Diese Impuls-Art erfordert eine Projektgruppe, die aus mindestens %{committee_size} Personen besteht. Du musst folgenden Link mit den anderen Personen teilen, die mit dir gemeinsam das Vorhaben umsetzen möchten.
87677;de;decidim.initiatives.create_initiative.select_initiative_type.select;Ich möchte einen Impuls setzen
87678;de;decidim.initiatives.create_initiative.select_initiative_type.select_initiative_type_help;Impulse sind ein Mittel, mit dem Einwohner/innen gleichgesinnte für ihre Ideen und Projekte suchen können. Welchen Impuls möchtest du starten?
;de;decidim.initiatives.create_initiative.select_initiative_type.verification_required;Bestätigen du dein Konto, um die Initiative zu unterstützen
87679;de;decidim.initiatives.create_initiative.share_committee_link.invite_to_committee_help;Link, um Leute einzuladen, die Teil der Projektgruppe sein wollen
87680;de;decidim.initiatives.edit.accept;Impuls akzeptieren
87681;de;decidim.initiatives.edit.confirm;Bist du dir sicher?
87682;de;decidim.initiatives.edit.discard;Impuls verwerfen
87683;de;decidim.initiatives.edit.export_pdf_signatures;PDF der Interessenten exportieren
87684;de;decidim.initiatives.edit.export_votes;Interessenten exportieren
87685;de;decidim.initiatives.edit.reject;Impuls ablehnen
87686;de;decidim.initiatives.edit.title;Impuls bearbeiten
87687;de;decidim.initiatives.events.approve_membership_request.email_intro;%{author_nickname} hat deine Anfrage für die Projektgruppe des Impulses %{resource_title} akzeptiert.
87688;de;decidim.initiatives.events.approve_membership_request.email_outro;Du hast diese Benachrichtigung erhalten, weil du dich bei diesem Impuls beworben hast: %{resource_title}
87690;de;decidim.initiatives.events.approve_membership_request.email_subject;%{author_nickname} hat deine Anfrage für die Projektgruppe akzeptiert
87691;de;decidim.initiatives.events.approve_membership_request.notification_title;"<a href=""%{author_profile_url}"">%{author_nickname}</a> hat deine Anfrage für die Projektgruppe des Impulses <a href=""%{resource_url}"">%{resource_title}</a> akzeptiert."
87692;de;decidim.initiatives.events.create_initiative_event.email_intro;%{author_name} %{author_nickname}, dem du folgst, hat einen neuen Impuls erstellt, sieh es dir an und rede mit:
87693;de;decidim.initiatives.events.create_initiative_event.email_outro;Du hast diese Benachrichtigung erhalten, weil du %{author_nickname} folgst. Falls du keine solchen Benachrichtigungen mehr erhalten möchtest, kannst du das in deinem Profil einstellen.
87694;de;decidim.initiatives.events.create_initiative_event.email_subject;Es gibt einen neuen Impuls von %{author_nickname}
87695;de;decidim.initiatives.events.create_initiative_event.notification_title;"Der Impuls <a href=""%{resource_path}"">%{resource_title}</a> wurde von <a href=""%{author_path}"">%{author_name} %{author_nickname}</a> erstellt."
87696;de;decidim.initiatives.events.endorse_initiative_event.email_intro;%{author_name} %{author_nickname}, dem du folgst, hat den folgenden Impuls unterstützt, vielleicht möchtest du mitreden:
87697;de;decidim.initiatives.events.endorse_initiative_event.email_outro;Du hast diese Benachrichtigung erhalten, weil du %{author_nickname} folgst. Falls du keine solchen Benachrichtigungen mehr erhalten möchtest, kannst du das in deinem Profil einstellen.
87698;de;decidim.initiatives.events.endorse_initiative_event.email_subject;Impuls wurde von %{author_nickname} unterstützt
87699;de;decidim.initiatives.events.endorse_initiative_event.notification_title;"Der Impuls <a href=""%{resource_path}"">%{resource_title}</a> wurde von <a href=""%{author_path}"">%{author_name} %{author_nickname}</a> unterstützt."
87700;de;decidim.initiatives.events.revoke_membership_request.email_intro;%{author_nickname} hat deine Anfrage für die Projektgruppe des Impulses %{resource_title} abgelehnt.
87701;de;decidim.initiatives.events.revoke_membership_request.email_outro;Du hast diese Benachrichtigung erhalten, weil du dich bei diesem Impuls beworben hast: %{resource_title}
87702;de;decidim.initiatives.events.revoke_membership_request.email_subject;%{author_nickname} hat deine Anfrage für die Projektgruppe abgelehnt
87703;de;decidim.initiatives.events.revoke_membership_request.notification_title;"<a href=""%{author_profile_url}"">%{author_nickname}</a> hat deine Anfrage für die Projektgruppe des Impulses <a href=""%{resource_url}"">%{resource_title}</a> abgelehnt."
87704;de;decidim.initiatives.events.spawn_committee_request_event.email_intro;%{applicant_nickname} hat sich für die Projektgruppe deines Impulses %{resource_title} beworben. Um die Anfrage zu akzeptieren oder abzulehnen, besuche das Bearbeitungsformular deines Impulses.
87705;de;decidim.initiatives.events.spawn_committee_request_event.email_outro;Du hast diese Benachrichtigung erhalten, weil du Initiant/in des Impulses %{resource_title} bist
87706;de;decidim.initiatives.events.spawn_committee_request_event.email_subject;%{applicant_nickname} möchte deinem Impuls beitreten
87707;de;decidim.initiatives.events.spawn_committee_request_event.notification_title;"<a href=""%{applicant_profile_url}"">%{applicant_nickname}</a> hat sich für die Projektgruppe deines Impulses <a href=""%{resource_url}"">%{resource_title}</a> beworben. Um anzunehmen oder abzulehnen, klicke <a href=""%{resource_url}/edit"">hier</a>."
87708;de;decidim.initiatives.initiative_signatures.fill_personal_data.help;Bitte fülle die folgenden Felder mit deinen persönlichen Daten aus, um dein Interesse für den Impuls zu bekunden
87709;de;decidim.initiatives.initiative_signatures.finish.back_to_initiative;Zurück zum Impuls
87710;de;decidim.initiatives.initiative_signatures.sms_code.help;Überprüfe die auf deinem Telefon empfangene SMS
87711;de;decidim.initiatives.initiative_signatures.sms_phone_number.continue;Sende mir eine SMS
87712;de;decidim.initiatives.initiative_signatures.sms_phone_number.help;Fülle das Formular mit deiner bestätigten Telefonnummer aus, um einen Bestätigungscode anzufordern
87713;de;decidim.initiatives.initiative_votes.create.error;Bei der Interessensbekundung für den Impuls sind Fehler aufgetreten.
87714;de;decidim.initiatives.initiative_votes.create.invalid;Die zur Unterzeichnung des Impulses bereitgestellten Daten sind nicht gültig
87715;de;decidim.initiatives.initiative_votes.create.success_html;Herzliche Glückwünsche! Der <strong> %{title}</strong> -Impuls hat eine/n neuen Interessent/in
87716;de;decidim.initiatives.initiative_votes.sms_code.invalid;Dein Bestätigungscode stimmt nicht mit unserem überein. Bitte überprüfe noch einmal die SMS, die wir dir gesendet haben.
87717;de;decidim.initiatives.initiative_votes.sms_phone.invalid;Die Telefonnummer ist ungültig oder muss noch autorisiert werden. Bitte überprüfe deine Berechtigungen.
87238;de;decidim.initiatives.initiatives.committee_members.confirm_revoke;Bist du dir sicher?
87718;de;decidim.initiatives.initiatives.committee_members.invite_to_committee_help;Teile diesen Link, um andere Benutzer/innen zur Projektgruppe einzuladen
87719;de;decidim.initiatives.initiatives.committee_members.no_members_yet;Es gibt keine Mitglieder in der Projektgruppe
87720;de;decidim.initiatives.initiatives.filters.any;Alle
87721;de;decidim.initiatives.initiatives.filters.area;Gebiet
87722;de;decidim.initiatives.initiatives.filters.author;Initiant/in
87723;de;decidim.initiatives.initiatives.filters.myself;Meine Impulse
87724;de;decidim.initiatives.initiatives.filters.scope;Thema (noch nicht aktiv)
87725;de;decidim.initiatives.initiatives.index_header.new_initiative;Neuer Impuls
87726;de;decidim.initiatives.initiatives.initiatives.closed_initiatives_warning;Derzeit gibt es keine offenen Impulse, aber hier findest du alle abgeschlossenen Impulse aufgelistet.
87727;de;decidim.initiatives.initiatives.initiatives.no_initiatives_warning;Kein Impuls entspricht deinen Suchkriterien.
87728;de;decidim.initiatives.initiatives.orders.label;Impulse sortieren nach:
87729;de;decidim.initiatives.initiatives.orders.most_voted;Am meisten Interessenten
87730;de;decidim.initiatives.initiatives.print.author_title;Initiant/in des Impulses
87731;de;decidim.initiatives.initiatives.print.general_title;Antrag auf Aufnahme eines Impulses
87732;de;decidim.initiatives.initiatives.print.initiative.attachments;Angehängte Dokumentation (bitte gib den Namen jedes Dokuments unten ein)
87733;de;decidim.initiatives.initiatives.print.initiative.type;Initiativ-Typ
87734;de;decidim.initiatives.initiatives.print.province;Kanton
87735;de;decidim.initiatives.initiatives.print.section;Falls von der Organisation angefragt, drucke bitte dieses Formular aus und fülle es aus, um es dort einzureichen, wo angegeben:
87736;de;decidim.initiatives.initiatives.print.signature;Interessent/in
87737;de;decidim.initiatives.initiatives.result.answer_title;Dieser Impuls wurde durch Plattformadministratoren kommentiert
87738;de;decidim.initiatives.initiatives.result.initiative_rejected_reason;Dieser Impuls wurde wegen fehlender Unterstützung abgelehnt.
;de;decidim.initiatives.initiatives.show.before_send_to_technical_validation_announcement;Bevor du deine Initiative zur technischen Validierung senden, müssen du %{count} weitere Mitglieder dem Unterstützungskomittee hinzufügen.<br/><br/>Teilen du diesen Link mit den Personen, die du in deinem Ausschuss sein möchten: %{href}
87739;de;decidim.initiatives.initiatives.show.confirm;Dein Impuls wird an ein/n Administrator/in gesendet, um ihn auf Einhaltung der Nutzungsbedingungen zu überprüfen. Sobald der Impuls veröffentlicht ist, kannst du ihn nicht mehr bearbeiten.
87740;de;decidim.initiatives.initiatives.show.send_to_technical_validation;Impuls zur Validierung einreichen
;de;decidim.initiatives.initiatives.show.send_to_technical_validation_announcement;"Wenn alles in Ordnung ist, klicken du auf ""Zur technischen Validierung senden"" um deine Initiative zu überprüfen und zu veröffentlichen"
87741;de;decidim.initiatives.initiatives.vote_cabin.already_voted;Du hast bereits Interesse bekundet
87742;de;decidim.initiatives.initiatives.vote_cabin.verification_required;Bestätige dein Konto, um Interesse am Impuls zu signalisieren
87743;de;decidim.initiatives.initiatives.vote_cabin.vote;Interesse bekunden
87744;de;decidim.initiatives.initiatives_mailer.creation_subject;Dein Impuls '%{title}' wurde erstellt
87745;de;decidim.initiatives.initiatives_mailer.initiative_link.check_initiative_details;Sieh dir die Impulsdetails an
87746;de;decidim.initiatives.initiatives_mailer.more_information;Hier findest du weitere Informationen zum Erstellen eines Impulses.
87747;de;decidim.initiatives.initiatives_mailer.progress_report_body_for;Der Impuls %{title} hat die %{percentage}% der erforderlichen Unterstützung erreicht.
87748;de;decidim.initiatives.initiatives_mailer.progress_report_for;Resume über den Impuls: %{title}
87749;de;decidim.initiatives.initiatives_mailer.promotal_committee_help;Denke daran, dass du mindestens %{member_count} Personen zur Projektgruppe einladen must. Leite den folgenden Link weiter, um Personen einzuladen
87750;de;decidim.initiatives.initiatives_mailer.status_change_body_for;Der Impuls %{title} hat seinen Status geändert in: %{state}
87751;de;decidim.initiatives.initiatives_mailer.status_change_for;Der Impuls %{title} hat seinen Status geändert
87752;de;decidim.initiatives.last_activity.new_initiative;Neuer Impuls
;de;decidim.initiatives.modal.not_authorized.explanation;Du musst überprüft werden, um eine neue Initiative zu schaffen.
87753;de;decidim.initiatives.show.badge_name.accepted;Ausreichend Interessenten
87754;de;decidim.initiatives.show.badge_name.rejected;Ungenügend Interessenten
87755;de;decidim.initiatives.show.badge_name.validating;Validierung ausstehend
87756;de;decidim.initiatives.unavailable_scope;Nicht verfügbares Thema
87757;de;decidim.initiatives.update.error;Ein Fehler ist aufgetreten
87758;de;decidim.initiatives.update.success;Der Impuls wurde erfolgreich aktualisiert
87876;de;decidim.menu.initiatives;Impulse
88079;de;decidim.resources.initiatives_type.actions.vote;Abstimmung
88257;de;layouts.decidim.initiative_creation_header.promotal_committee;Projektgruppe
88258;de;layouts.decidim.initiative_signature_creation_header.fill_personal_data;Ergänze deine Daten
88259;de;layouts.decidim.initiatives.no_initiatives_yet.no_initiatives_yet;Bisher gibt es keinen Impuls!
